Job ID,Date,Company Name,Post,Location,Description,Level,Type,Function,Industry
2160892478,2020-09-12,EngenhariaJob,Engenheiro Mecânico - Rio de Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil","Job Description

Acompanhamento da execução do processo de abrangência no âmbito da UO. – Identificar gaps nos estudos de riscos e confiabilidade das instalações industriais das UOs encaminhando a SEDE possíveis demandas de novos estudos. – Dar suporte no nível operacional para organizar grupos de trabalho que coordenados pela SEDE irão realizar análise, ajustes e, quando necessário, novos estudos a desvios de conformidade ligados ao regulamento técnico SGSO, SGSS, SGSP, além de demais desvios relacionados a órgãos reguladores e regulamentadores, outras práticas corporativas e de benchmarking. Implantar e executar a pratica de IO, Orientar e Suportar as Unidades de Operação na Tratativa das Anomalias, principalmente nas etapas de: investigação de acidentes, informação aos órgãos reguladores e divulgação das informações dentro da empresa; -Definir prescrições operacionais-táticas- estratégicas para tratativas das anomalias de maneira a auxiliar a UO no reenquadramento da segurança operacional e legal; – Monitorar a execução das tratativas das anomalias dentro dos sistemas da Petrobras e auxiliar no andamento quando for necessário; – Estimar os KPIs referentes aos processos e relatar a alta gerência; – Realizar as análises de abrangência e suportar as UOs na tratativa das abrangências; – Adequação ao benchmarking internacional. – Estabelecer/Aprimorar os processos de Segurança de Processo e Práticas Operacionais na E&P; – Estabelecer KPIs de desempenho dos processos; – Estabelecer novos padrões quando necessário, revisar padrões já existentes (minimizar possíveis gaps) no Nível Tático; – Orientar e Suportar as Unidades Operacionais nas técnicas de análise de risco e confiabilidade; – Fortalecer a capacitação da força de trabalho; – Adequação ao benchmarking internacional. Auxiliar em auditorias internas ou Compliance Assessment com suporte técnico em todo ciclo de vida das instalações de E&P; – Formação superior Engenharia de Mecânica, Elétrica e Eletrônica; – Registro regular no respectivo órgão de fiscalização do exercício da atividade profissional; – Experiência em desenho de processos de manutenção e integridade; – Experiência Plena em ambientes industriais no segmento de Óleo e Gás; – Experiência Plena em atividades relacionadas a manutenção e integridade de equipamentos; – Vivência em sistemas de manutenção, preferencialmente SAP R3; – Experiência técnica Plena com sistemas SAP módulo PM-Manutenção para a indústria de Óleo e Gás. – Mínimo Plena como usuário chave de BI-BW de PM- Manutenção. – Mínimo Plenacom interface Web Dynpro do SAP. – Experiência com implantação, estruturação e/ou migração e interligação de sistemas especialistas do processo de Manutenção e Inspeção com o sistema SAP-PM da Petrobras. – Experiência Plena em Gestão de Riscos e Investigação de Acidentes de Processo em instalações da indústria de Petróleo (onshore e offshore); – Experiência desejável em instalações Subsea, Reservatórios e Poços Submarinos; – Conhecimentos avançados na língua inglesa; – Proficiência na utilização dos softwares do Microsoft Office (Word, Excel e PowerPoint).

Idioma: Inglês – Fluente
Show less",Entry level,Full-time,EngineeringInformation Technology,Information Technology and ServicesStaffing and RecruitingHuman Resources
1971909837,2020-07-30,MOURA FONSECA RECURSOS HUMANOS E ASSESSORIA,Estágio Engenharia Mecânica,"São Paulo, São Paulo, Brazil","Vaga de Estágio Engenharia Mecânica em São Paulo. A combinar. Período Integral. Outros Área e especialização profissional: Construção, Manutenção - Manutenção Mecânica Nível hierárquico: Estagiário Local de trabalho: Cajamar, SP Regime de contratação de tipo Outros Jornada Período Integral Estar cursando Engenharia Mecânica;

Disponibilidade para início imediato.
Show less",Entry level,Full-time,EngineeringInformation Technology,Staffing and RecruitingHuman ResourcesRetail
2163167427,2020-09-15,Seibras,Estágio em Engenharia Mecânica,"Porto Alegre, Rio Grande do Sul, Brazil","Irá acompanhamento no desenvolvimento de novos produtos, revisão de projetos de linha, buscando aperfeiçoar a montagem, atualização e aprimoramento dos mesmos, bem como de sus processos de fabricação, preparação dos produtos para inicio da produção.

Beneficios

Formação Acadêmica:

Superior cursando.

Experiência

Não é necessário experiência.

Salário

1500

Cargo

Estagiário

Empresa

Seibras

Recursos humanos

Ramo

Recursos Humanos/ Recrutamento e seleção
Show less",Entry level,Full-time,EngineeringInformation Technology,Information Technology and ServicesStaffing and RecruitingHuman Resources
2161982018,2020-08-26,Ceramica Vo Flora Ltda,Talentos,"Maracajá, Santa Catarina, Brazil","Descrição Da Vaga

Vaga: Controle de Qualidade

Pré-requisito: Formado e ou Cursando áreas técnica ou engenharia química ou mecânica.

Disponibilidade para jornada de trabalho de 220 horas mensal porem flutuante.

Missão do Cargo: Controlar e assegurar os controles de qualidade da produção.
Show less",Entry level,Full-time,Human Resources,Civil EngineeringMechanical or Industrial EngineeringHuman Resources
2015858782,2020-08-31,Church Of Jesus Christ Of Latterday Saints Jar,Supervisor de Manutenção,"Manaus, Amazonas, Brazil","Posting Dates: 08/27/2020 - 09/13/2020

Job Family: Facilities & Real Estate

Department: Meetinghouse Facilities Department

PURPOSES

O departamento de Manutenção da igreja está contratando Supervisor de Manutenção para trabalhar em Manaus

Qualifications

RESPONSIBILITIES

Gerenciamento de manutenção predial - Facilities
Negociação, contratação, administração e fiscalização de empresas de manutenção preventiva e corretiva
Planejamento, gestão e fiscalização de obras civís: Alvenaria, Estrutura, Marcenaria, Pintura, Hidráulica, Elétrica e Mecânica)
Vivência em gestão, planejamento e avaliação de desempenho - KPIs
Identificação e correção de patologias em edifícios
Formação completa em Engenharia Civil, Mecânica, Elétrica ou Arquitetura
Sólidos conhecimentos em Pacote Office (Outlook, Word, Excel, PowerPoint) Desejável conhecimento de PowerBI e Power Apps.
Conhecimento na utilização de sistemas automatizados de gestão de Facilities (PRISMA).
Inglês fluente será um diferencial
Esta função exige disponibilidade para viagens frequentes
Transferências podem ocorrer durante o contrato de trabalho
POSTING NOTICE/MORE INFO.

Esta oportunidade de trabalho na igreja pode ser cancelada sem prévio aviso ao candidato. Para mais informações, acesse: talentnetwork.lds.org
Show less",Mid-Senior level,Full-time,ManagementManufacturing,Information Technology and ServicesCivil EngineeringHuman Resources
2149335751,2020-08-29,ALLIANÇA RH,Engenheiro - De Manufatura,"São José dos Campos, São Paulo, Brazil","Vaga de Engenheiro - De Manufatura em São Paulo. A combinar. Período Integral. Outros Área e especialização profissional: Engenharia - Engenharia Civil Nível hierárquico: Analista Local de trabalho: São José dos Campos, SP Regime de contratação de tipo Outros Jornada Período Integral Empresa multinacional especializada na gestão e serviços de engenharia, atuação em São José dos Campos. Requisitos: Superior completo em Engenharia Mecânica ou aeronáutica; Inglês Fluente; Desejável Alemão; Experiência no segmento aeronáutico com montagem estrutural; Vivência nos processos de não conformidade. Disponibilidade para treinamento na Alemanha no período de 1 à 3 meses. Principais atividades Analise e disposição de não conformidades de montagem estrutural aeronáutica;
Show less",Entry level,Full-time,EngineeringInformation Technology,Information Technology and ServicesStaffing and RecruitingHuman Resources
2012757563,2020-08-27,IEL Empregos,ENGENHEIRO DE MANUTENÇÃO,"Várzea Grande, Mato Grosso, Brazil","Salário: Salário a combinar

Horário: Será informado na entrevista

Contratação: Efetivo – CLT

Nível: Profissional

Descrição
Elabora e executa projetos de manutenção preventiva e corretiva.
Avalia o desempenho de equipamentos e identifica necessidades de trocas de peças.
Outras atividades relacionadas pelo cargo
Requisitos
Ensino médio ou Superior em Engenharia Elétrica ou Mecânica
Experiência
Ter disponibilidade de horários
Benefícios: Assistência médica, Assistência odontológica, Cesta básica, Refeição no local, Seguro de Vida, Vale-transporte
Show less",Entry level,Full-time,ManagementManufacturing,Food & BeveragesStaffing and RecruitingHuman Resources
2160905282,2020-09-12,EngenhariaJob,Engenheiro Mecânico - Brasília,"Brasília, Federal District, Brazil","Job Description

Realizar o planejamento do contrato de obra da empresa, criando e/ou adaptando metodologias de análise e controle para a identificação de riscos, controle de prazos, custos e receitas, visando assegurar o cumprimento dos objetivos estabelecidos em contrato.
Realizar a elaboração e atualização de cronogramas físicos dos contratos de obras da empresa, através de software adequado e acompanhar junto aos departamentos responsáveis no caso de atrasos e riscos identificados, buscando a execução da obra dentro dos prazos contratuais, mitigando assim possíveis custos adicionais por extensão de prazos , bem como a aplicação de sansões

Acompanhamento de Custos
Atualizar os custos dos contratos da empresa, através de sistema informatizado de previsões, baseado no avanço físico das obras, visando garantir a execução de cada atividade dentro dos custos previstos e gerar histórico para futuros orçamentos
Elaborar e manter atualizado os cronogramas, físico financeiros dos contratos de obras da empresa, através de software adequado e atuando diretamente junto aos departamentos responsáveis no caso de atrasos e riscos identificados, buscando a execução da obra dentro dos prazos contratuais , mitigando assim possíveis custos adicionais por extensão de prazos, bem como a aplicação de sansões
Contratos de Terceiros
Elaborar os contratos de “terceiros” de todas as obras da empresa, afim de documentar e controlar as tratativas e acordos entre as partes envolvidas
Medições / Liberações de Empreiteiros
Realizar a emissão e controle das medições e liberações dos contratos dos empreiteiros em cada empreendimento, através de sistema ERP, para acompanhamento físico e financeiros dos serviços executados
Plano de Ação
Elaborar planos de ação das obras da empresa, através de reuniões com os departametnos envolvidos, buscando o cumprimento das metas mensais estabelecidas nos contratos vigentes
Criação de Ordens de Serviços
Realizar o planejamento executivo dos contratos, após o fechamento da obra, traduzindo as informações de prazos, custo e venda para o sistema integrado através de importação de dados, viabilizando o início de execução das atividades do contrato Superior completo em Engenharia de Produção, Mecânica, Elétrica, preferencialmente e cursos na área de Planejamento.
Show less",Entry level,Full-time,EngineeringInformation Technology,Information Technology and ServicesStaffing and RecruitingHuman Resources
2019707565,2020-08-25,Elsys,Técnico em Engenharia SMT SR,"Manaus, Amazonas, Brazil","Você que atua com controles de processos, introdução de produtos e programação de máquinas, venha ser o nosso Técnico em Engenharia de SMT SR!

Atividades

Contribuir no atendimento ao plano de produção por meio de suporte ao processo, avaliando índice de falha nos respectivos processos de cada produto, e implementar plano de ação.
Contribuir com a disponibilidade do parque de máquina da unidade Manaus, por meio da programação de serviço de manutenção preventiva e suporte aos equipamentos (corretiva).
Contribuir para o atendimento de novos produtos, por meio da elaboração de programa de máquina e implementação no processo.
Contribuir no o desenvolvimento e melhoria nos processos SMT e PTH, através da elaboração de instruções de trabalho voltado as máquina e procedimentos operacionais que estejam adequados e atendam a legislação.
Contribuir com o plano de ações 5W2H através da apuração dos resultados no atendimento as metas estabelecidas no indicador “CASA”.
Superior completo em: Engenharia em processamento de dados, Engenharia elétrica, Engenharia de redes e sistemas de telecomunicações, e afins;Curso Técnico Eletrônica, Mecânica e afins; Experiência anterior na função; Experiência em manutenção em máquinas PTH e SMD;Inglês leitura e conversação;Habilidades em programação de máquinas (imprescindível). * Todas as vagas da ELSYS são elegíveis a pessoas com deficiência (PCD's) *
Show less",Not Applicable,Full-time,Information Technology,Information Technology and ServicesComputer SoftwareHuman Resources
2163183954,2020-09-15,Fulbra,Estágio em Engenharia mecânica,"Taquari, Rio Grande do Sul, Brazil","Irá auxiliar a área de manutenção apoiando na rotina diária e necessidades do setor, auxiliar na elaboração de relatórios técnicos, controle de manutenção preventiva, preditiva e indicadores da manutenção.

Beneficios

A Combinar;

Formação Acadêmica

Ensino superior cursando.

Experiência

Não é necessário experiência.

Salário

1000

Cargo

Estagiário

Empresa

Fulbra

Pesquisa e desenvolvimento experimental em ciências sociais e humanas.

Ramo

Recursos Humanos/ Recrutamento e seleção
Show less",Entry level,Full-time,EngineeringInformation Technology,Information Technology and ServicesStaffing and RecruitingHuman Resources
2015863451,2020-08-31,Engenha,Estágio Engenharia Mecânica,"Mandirituba, Paraná, Brazil","Descrição
auxilio desenho computacional solidworks, autocad e similares.
Certificação Conhecimento
Conhecimento em pacote office, residir em Mandirituba ou Fazenda Rio Grande.
Horário de Trabalho
Segunda à Sexta 08:00 às 12:00/13:00 às 15:00
Show less",Entry level,Full-time,EngineeringInformation Technology,Information Technology and ServicesStaffing and RecruitingHuman Resources
